entry_date,bucket,vix_close,ladder_distance_pct,dataset_condition,definition_timestamp_utc,instrument_id,raw_symbol,security_type,asset,underlying,strike_price,expiration,dte_calendar
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,420710,MQ2Q2 P1232,OOF,MQ2,MNQU2,12320.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,774700,MQ2Q2 P1233,OOF,MQ2,MNQU2,12330.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,631790,MQ2Q2 P1234,OOF,MQ2,MNQU2,12340.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,422857,MQ2Q2 P1235,OOF,MQ2,MNQU2,12350.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,402241,MQ2Q2 P1236,OOF,MQ2,MNQU2,12360.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,432648,MQ2Q2 P1237,OOF,MQ2,MNQU2,12370.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,277589,MQ2Q2 P1238,OOF,MQ2,MNQU2,12380.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,258842,MQ2Q2 P1239,OOF,MQ2,MNQU2,12390.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,69781,MQ2Q2 P1240,OOF,MQ2,MNQU2,12400.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,615186,MQ2Q2 P1241,OOF,MQ2,MNQU2,12410.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,470154,MQ2Q2 P1242,OOF,MQ2,MNQU2,12420.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,420538,MQ2Q2 P1243,OOF,MQ2,MNQU2,12430.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,236898,MQ2Q2 P1244,OOF,MQ2,MNQU2,12440.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,682636,MQ2Q2 P1245,OOF,MQ2,MNQU2,12450.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,567937,MQ2Q2 P1246,OOF,MQ2,MNQU2,12460.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,200016,MQ2Q2 P1247,OOF,MQ2,MNQU2,12470.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,359736,MQ2Q2 P1248,OOF,MQ2,MNQU2,12480.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,459802,MQ2Q2 P1249,OOF,MQ2,MNQU2,12490.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,469930,MQ2Q2 P1250,OOF,MQ2,MNQU2,12500.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,390000,MQ2Q2 P1251,OOF,MQ2,MNQU2,12510.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,216865,MQ2Q2 P1252,OOF,MQ2,MNQU2,12520.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,451188,MQ2Q2 P1253,OOF,MQ2,MNQU2,12530.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,169471,MQ2Q2 P1254,OOF,MQ2,MNQU2,12540.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,72361,MQ2Q2 P1255,OOF,MQ2,MNQU2,12550.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,582566,MQ2Q2 P1256,OOF,MQ2,MNQU2,12560.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,73061,MQ2Q2 P1257,OOF,MQ2,MNQU2,12570.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,774930,MQ2Q2 P1258,OOF,MQ2,MNQU2,12580.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,167328,MQ2Q2 P1259,OOF,MQ2,MNQU2,12590.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,228384,MQ2Q2 P1260,OOF,MQ2,MNQU2,12600.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,354414,MQ2Q2 P1261,OOF,MQ2,MNQU2,12610.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,298472,MQ2Q2 P1262,OOF,MQ2,MNQU2,12620.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,577288,MQ2Q2 P1263,OOF,MQ2,MNQU2,12630.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,75736,MQ2Q2 P1264,OOF,MQ2,MNQU2,12640.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,375584,MQ2Q2 P1265,OOF,MQ2,MNQU2,12650.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,663917,MQ2Q2 P1266,OOF,MQ2,MNQU2,12660.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,510059,MQ2Q2 P1267,OOF,MQ2,MNQU2,12670.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,554665,MQ2Q2 P1268,OOF,MQ2,MNQU2,12680.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,777060,MQ2Q2 P1269,OOF,MQ2,MNQU2,12690.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,718027,MQ2Q2 P1270,OOF,MQ2,MNQU2,12700.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,671887,MQ2Q2 P1271,OOF,MQ2,MNQU2,12710.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,287226,MQ2Q2 P1272,OOF,MQ2,MNQU2,12720.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,634189,MQ2Q2 P1273,OOF,MQ2,MNQU2,12730.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,71636,MQ2Q2 P1274,OOF,MQ2,MNQU2,12740.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,493196,MQ2Q2 P1275,OOF,MQ2,MNQU2,12750.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,221114,MQ2Q2 P1280,OOF,MQ2,MNQU2,12800.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,69092,MQ2Q2 P1285,OOF,MQ2,MNQU2,12850.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,732890,MQ2Q2 P1290,OOF,MQ2,MNQU2,12900.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,70873,MQ2Q2 P1295,OOF,MQ2,MNQU2,12950.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,490829,MQ2Q2 P1300,OOF,MQ2,MNQU2,13000.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,477082,MQ2Q2 P1305,OOF,MQ2,MNQU2,13050.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,355089,MQ2Q2 P1310,OOF,MQ2,MNQU2,13100.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,162054,MQ2Q2 P1315,OOF,MQ2,MNQU2,13150.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,773678,MQ2Q2 P1320,OOF,MQ2,MNQU2,13200.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,218150,MQ2Q2 P1325,OOF,MQ2,MNQU2,13250.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,288545,MQ2Q2 P1330,OOF,MQ2,MNQU2,13300.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,77929,MQ2Q2 P1335,OOF,MQ2,MNQU2,13350.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,69127,MQ2Q2 P1340,OOF,MQ2,MNQU2,13400.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,116841,MQ2Q2 P1350,OOF,MQ2,MNQU2,13500.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,312574,MQ2Q2 P1360,OOF,MQ2,MNQU2,13600.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,504952,MQ2Q2 P1370,OOF,MQ2,MNQU2,13700.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,653152,MQ2Q2 P1380,OOF,MQ2,MNQU2,13800.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,660089,MQ2Q2 P1390,OOF,MQ2,MNQU2,13900.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,177837,MQ2Q2 P1400,OOF,MQ2,MNQU2,14000.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,430280,MQ2Q2 P1410,OOF,MQ2,MNQU2,14100.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,440795,MQ2Q2 P1420,OOF,MQ2,MNQU2,14200.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,541896,MQ2Q2 P1430,OOF,MQ2,MNQU2,14300.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,228389,MQ2Q2 P1440,OOF,MQ2,MNQU2,14400.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,411319,MQ2Q2 P1450,OOF,MQ2,MNQU2,14500.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,629360,MQ2Q2 P1460,OOF,MQ2,MNQU2,14600.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,439402,MQ2Q2 P1500,OOF,MQ2,MNQU2,15000.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,214106,MQ2Q2 P1550,OOF,MQ2,MNQU2,15500.0,2022-08-12 20:00:00+00:00,28
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,426224,MQ3Q2 P0550,OOF,MQ3,MNQU2,5500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,359661,MQ3Q2 P0600,OOF,MQ3,MNQU2,6000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,693052,MQ3Q2 P0650,OOF,MQ3,MNQU2,6500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,712568,MQ3Q2 P0680,OOF,MQ3,MNQU2,6800.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,348990,MQ3Q2 P0690,OOF,MQ3,MNQU2,6900.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,359700,MQ3Q2 P0700,OOF,MQ3,MNQU2,7000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,748168,MQ3Q2 P0710,OOF,MQ3,MNQU2,7100.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,491321,MQ3Q2 P0720,OOF,MQ3,MNQU2,7200.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,725636,MQ3Q2 P0730,OOF,MQ3,MNQU2,7300.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403782,MQ3Q2 P0740,OOF,MQ3,MNQU2,7400.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,747325,MQ3Q2 P0750,OOF,MQ3,MNQU2,7500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,401149,MQ3Q2 P0760,OOF,MQ3,MNQU2,7600.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,387295,MQ3Q2 P0770,OOF,MQ3,MNQU2,7700.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,387304,MQ3Q2 P0780,OOF,MQ3,MNQU2,7800.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,624865,MQ3Q2 P0790,OOF,MQ3,MNQU2,7900.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,354526,MQ3Q2 P0800,OOF,MQ3,MNQU2,8000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,370473,MQ3Q2 P0810,OOF,MQ3,MNQU2,8100.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,533254,MQ3Q2 P0820,OOF,MQ3,MNQU2,8200.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,620526,MQ3Q2 P0830,OOF,MQ3,MNQU2,8300.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,484160,MQ3Q2 P0840,OOF,MQ3,MNQU2,8400.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,425241,MQ3Q2 P0845,OOF,MQ3,MNQU2,8450.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,426447,MQ3Q2 P0850,OOF,MQ3,MNQU2,8500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,299995,MQ3Q2 P0855,OOF,MQ3,MNQU2,8550.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,667600,MQ3Q2 P0860,OOF,MQ3,MNQU2,8600.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,340472,MQ3Q2 P0865,OOF,MQ3,MNQU2,8650.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,388334,MQ3Q2 P0870,OOF,MQ3,MNQU2,8700.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,511301,MQ3Q2 P0875,OOF,MQ3,MNQU2,8750.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,460810,MQ3Q2 P0880,OOF,MQ3,MNQU2,8800.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,740740,MQ3Q2 P0885,OOF,MQ3,MNQU2,8850.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,784565,MQ3Q2 P0890,OOF,MQ3,MNQU2,8900.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,563759,MQ3Q2 P0895,OOF,MQ3,MNQU2,8950.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403770,MQ3Q2 P0900,OOF,MQ3,MNQU2,9000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403737,MQ3Q2 P0905,OOF,MQ3,MNQU2,9050.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403774,MQ3Q2 P0910,OOF,MQ3,MNQU2,9100.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,369940,MQ3Q2 P0915,OOF,MQ3,MNQU2,9150.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,371462,MQ3Q2 P0920,OOF,MQ3,MNQU2,9200.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,397059,MQ3Q2 P0925,OOF,MQ3,MNQU2,9250.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,662560,MQ3Q2 P0930,OOF,MQ3,MNQU2,9300.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,397056,MQ3Q2 P0935,OOF,MQ3,MNQU2,9350.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,371921,MQ3Q2 P0940,OOF,MQ3,MNQU2,9400.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,372224,MQ3Q2 P0945,OOF,MQ3,MNQU2,9450.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403794,MQ3Q2 P0950,OOF,MQ3,MNQU2,9500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,737499,MQ3Q2 P0955,OOF,MQ3,MNQU2,9550.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,401156,MQ3Q2 P0960,OOF,MQ3,MNQU2,9600.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,660383,MQ3Q2 P0965,OOF,MQ3,MNQU2,9650.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,354734,MQ3Q2 P0970,OOF,MQ3,MNQU2,9700.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,545211,MQ3Q2 P0975,OOF,MQ3,MNQU2,9750.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,397173,MQ3Q2 P0980,OOF,MQ3,MNQU2,9800.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,739659,MQ3Q2 P0985,OOF,MQ3,MNQU2,9850.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,397190,MQ3Q2 P0990,OOF,MQ3,MNQU2,9900.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,420551,MQ3Q2 P0995,OOF,MQ3,MNQU2,9950.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403809,MQ3Q2 P1000,OOF,MQ3,MNQU2,10000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,370155,MQ3Q2 P1005,OOF,MQ3,MNQU2,10050.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,444724,MQ3Q2 P1010,OOF,MQ3,MNQU2,10100.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,728592,MQ3Q2 P1015,OOF,MQ3,MNQU2,10150.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,372143,MQ3Q2 P1020,OOF,MQ3,MNQU2,10200.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,403787,MQ3Q2 P1025,OOF,MQ3,MNQU2,10250.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,611147,MQ3Q2 P1030,OOF,MQ3,MNQU2,10300.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,396813,MQ3Q2 P1035,OOF,MQ3,MNQU2,10350.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,354774,MQ3Q2 P1040,OOF,MQ3,MNQU2,10400.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,402534,MQ3Q2 P1045,OOF,MQ3,MNQU2,10450.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,401227,MQ3Q2 P1050,OOF,MQ3,MNQU2,10500.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,706998,MQ3Q2 P1055,OOF,MQ3,MNQU2,10550.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,372417,MQ3Q2 P1060,OOF,MQ3,MNQU2,10600.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,402535,MQ3Q2 P1065,OOF,MQ3,MNQU2,10650.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,672156,MQ3Q2 P1070,OOF,MQ3,MNQU2,10700.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,468014,MQ3Q2 P1075,OOF,MQ3,MNQU2,10750.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,407710,MQ3Q2 P1080,OOF,MQ3,MNQU2,10800.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,659925,MQ3Q2 P1085,OOF,MQ3,MNQU2,10850.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,386754,MQ3Q2 P1090,OOF,MQ3,MNQU2,10900.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,547980,MQ3Q2 P1095,OOF,MQ3,MNQU2,10950.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,554493,MQ3Q2 P1100,OOF,MQ3,MNQU2,11000.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,780221,MQ3Q2 P1105,OOF,MQ3,MNQU2,11050.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,766288,MQ3Q2 P1110,OOF,MQ3,MNQU2,11100.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,467548,MQ3Q2 P1115,OOF,MQ3,MNQU2,11150.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,449273,MQ3Q2 P1120,OOF,MQ3,MNQU2,11200.0,2022-08-19 20:00:00+00:00,35
2022-07-15,20_to_25,24.23,12.5,available,2022-07-15 00:00:00+00:00,355466,MQ3Q2 P1125,OOF,MQ3,MNQU2,11250.0,2022-08-19 20:00:00+00:00,35
