sample_id,sample_label,sample_start,sample_end,model_id,model_label,scheduled_entries,elevated_entries,elevated_entry_share,spread_width_points,contract_multiplier,standard_credit_points,additional_distance_fraction,additional_distance_percent,average_additional_distance_points,standard_elevated_failures,defensive_elevated_failures,failures_avoided,failure_reduction,standard_elevated_intrinsic_points,defensive_elevated_intrinsic_points,intrinsic_points_avoided,intrinsic_dollars_avoided,standard_elevated_break_even_credit,defensive_elevated_break_even_credit,maximum_tolerable_credit_haircut_points,theoretical_defensive_credit_to_match_standard,feasible_defensive_credit_to_match_standard,minimum_retained_credit_ratio_to_match_standard,standard_total_pnl_points,standard_total_pnl_dollars,same_credit_defensive_total_pnl_points,same_credit_defensive_total_pnl_dollars,same_credit_pnl_improvement_points,same_credit_pnl_improvement_dollars,match_credit_total_pnl_points,match_credit_total_pnl_dollars,match_credit_pnl_difference_points,standard_maximum_drawdown_points,same_credit_maximum_drawdown_points,same_credit_drawdown_reduction_points,match_credit_maximum_drawdown_points,match_credit_drawdown_reduction_points,standard_worst_4_trade_sum_points,same_credit_worst_4_trade_sum_points,match_credit_worst_4_trade_sum_points
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",805,138,0.17142857142857143,150.0,2.0,14.0,0.015,1.5,145.830197826087,5,3,2,0.4,615.0463000000002,399.74,215.3063000000002,430.6126000000004,4.4568572463768135,2.896666666666667,1.5601905797101463,12.439809420289853,12.439809420289853,0.8885578157349895,9838.695199999995,19677.39039999999,10054.001499999995,20108.00299999999,215.3063000000002,430.6126000000004,9838.695199999995,19677.39039999999,0.0,272.0,272.0,0.0,273.56019057971025,-1.5601905797102518,-244.0,-244.0,-248.68057173913044
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",805,138,0.17142857142857143,150.0,2.0,14.0,0.02,2.0,194.44026376811593,5,3,2,0.4,615.0463000000002,386.351249999999,228.69505000000117,457.39010000000235,4.4568572463768135,2.7996467391304276,1.6572105072463854,12.342789492753614,12.342789492753614,0.8816278209109724,9838.695199999995,19677.39039999999,10067.390249999997,20134.780499999993,228.69505000000208,457.39010000000417,9838.695199999995,19677.39039999999,0.0,272.0,272.0,0.0,273.6572105072464,-1.6572105072464183,-244.0,-244.0,-248.97163152173917
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",805,138,0.17142857142857143,150.0,2.0,14.0,0.03,3.0,291.660395652174,5,3,2,0.4,615.0463000000002,213.44414999999867,401.60215000000153,803.2043000000031,4.4568572463768135,1.5466967391304252,2.910160507246388,11.089839492753612,11.089839492753612,0.7921313923395437,9838.695199999995,19677.39039999999,10240.297349999997,20480.594699999994,401.60215000000244,803.2043000000049,9838.695199999995,19677.39039999999,0.0,272.0,272.0,0.0,274.9101605072465,-2.9101605072464736,-244.0,-244.0,-252.73048152173916
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,8.25,0.005,0.5,37.75970925925925,6,5,1,0.16666666666666666,691.4075500000004,641.5551000000003,49.85245000000009,99.70490000000018,5.12153740740741,4.752260000000002,0.36927740740740805,7.880722592592592,7.880722592592592,0.9552391021324355,6978.974199999994,13957.948399999988,7028.8266499999945,14057.653299999989,49.85245000000032,99.70490000000063,6978.974199999993,13957.948399999987,-9.094947017729282e-13,493.36125000000015,484.5201000000002,8.84114999999997,485.25865481481503,8.102595185185123,-493.36125000000015,-484.5201000000002,-485.25865481481503
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,8.25,0.01,1.0,75.5194185185185,6,5,1,0.16666666666666666,691.4075500000004,547.0514999999996,144.35605000000078,288.71210000000156,5.12153740740741,4.05223333333333,1.0693040740740798,7.18069592592592,7.18069592592592,0.8703873849607175,6978.974199999994,13957.948399999988,7123.330249999995,14246.66049999999,144.35605000000123,288.71210000000247,6978.974199999994,13957.948399999988,0.0,493.36125000000015,475.6789500000002,17.68229999999994,477.81755814814846,15.54369185185169,-493.36125000000015,-475.6789500000002,-477.81755814814835
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,8.25,0.015,1.5,113.27912777777779,6,4,2,0.3333333333333333,691.4075500000004,444.9829000000002,246.42465000000016,492.8493000000003,5.12153740740741,3.296169629629631,1.825367777777779,6.424632222222221,6.424632222222221,0.7787432996632995,6978.974199999994,13957.948399999988,7225.398849999994,14450.797699999988,246.42464999999993,492.84929999999986,6978.974199999993,13957.948399999987,-9.094947017729282e-13,493.36125000000015,462.2429000000002,31.118349999999964,465.89363555555565,27.467614444444507,-493.36125000000015,-462.2429000000002,-465.89363555555576
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,8.25,0.02,2.0,151.038837037037,6,4,2,0.3333333333333333,691.4075500000004,415.2689499999999,276.13860000000045,552.2772000000009,5.12153740740741,3.0760662962962955,2.0454711111111146,6.204528888888886,6.204528888888886,0.7520641077441074,6978.974199999994,13957.948399999988,7255.112799999994,14510.225599999989,276.1386000000002,552.2772000000004,6978.974199999995,13957.94839999999,9.094947017729282e-13,493.36125000000015,444.67644999999993,48.68480000000022,448.76739222222204,44.59385777777811,-493.36125000000015,-444.67644999999993,-448.76739222222216
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,8.25,0.03,3.0,226.55825555555558,6,4,2,0.3333333333333333,691.4075500000004,355.84105,335.56650000000036,671.1330000000007,5.12153740740741,2.6358596296296297,2.4856777777777803,5.764322222222219,5.764322222222219,0.6987057239057235,6978.974199999994,13957.948399999988,7314.540699999994,14629.081399999988,335.5664999999999,671.1329999999998,6978.974199999994,13957.948399999988,0.0,493.36125000000015,409.5435500000001,83.81770000000006,414.51490555555563,78.84634444444453,-493.36125000000015,-409.5435500000001,-414.51490555555563
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,8.25,0.005,0.5,36.583868527918774,9,8,1,0.1111111111111111,1141.4075500000004,1091.5551000000003,49.85245000000009,99.70490000000018,5.793946954314722,5.540888832487311,0.2530581218274116,7.9969418781725885,7.9969418781725885,0.9693262882633441,6978.974199999994,13957.948399999988,7028.8266499999945,14057.653299999989,49.85245000000032,99.70490000000063,6978.974199999995,13957.94839999999,9.094947017729282e-13,493.36125000000015,484.5201000000002,8.84114999999997,485.53233248731,7.828917512690168,-493.36125000000015,-484.5201000000002,-485.5323324873099
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,8.25,0.01,1.0,73.16773705583755,9,8,1,0.1111111111111111,1141.4075500000004,997.0514999999996,144.35605000000078,288.71210000000156,5.793946954314722,5.061175126903551,0.7327718274111714,7.517228172588829,7.517228172588829,0.9111791724350096,6978.974199999994,13957.948399999988,7123.330249999995,14246.66049999999,144.35605000000123,288.71210000000247,6978.974199999994,13957.948399999988,0.0,493.36125000000015,475.6789500000002,17.68229999999994,478.6100373096449,14.75121269035526,-493.36125000000015,-475.6789500000002,-478.6100373096449
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,8.25,0.015,1.5,109.75160558375632,9,7,2,0.2222222222222222,1141.4075500000004,894.9829000000002,246.42465000000016,492.8493000000003,5.793946954314722,4.543060406091372,1.250886548223351,6.999113451776649,6.999113451776649,0.8483773880941393,6978.974199999994,13957.948399999988,7225.398849999994,14450.797699999988,246.42464999999993,492.84929999999986,6978.974199999995,13957.94839999999,9.094947017729282e-13,493.36125000000015,462.2429000000002,31.118349999999964,467.2464461928937,26.114803807106455,-493.36125000000015,-462.2429000000002,-467.2464461928936
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,8.25,0.02,2.0,146.3354741116751,9,7,2,0.2222222222222222,1141.4075500000004,864.027699999999,277.3798500000014,554.7597000000028,5.793946954314722,4.385927411167508,1.4080195431472151,6.841980456852784,6.841980456852784,0.8293309644670042,6978.974199999994,13957.948399999988,7256.354049999995,14512.70809999999,277.37985000000117,554.7597000000023,6978.974199999994,13957.948399999988,0.0,493.36125000000015,444.67644999999993,48.68480000000022,450.3085281725889,43.05272182741123,-493.36125000000015,-444.67644999999993,-450.3085281725888
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,8.25,0.03,3.0,219.50321116751263,9,7,2,0.2222222222222222,1141.4075500000004,655.9876999999988,485.4198500000016,970.8397000000032,5.793946954314722,3.3298868020304506,2.464060152284272,5.785939847715728,5.785939847715728,0.7013260421473609,6978.974199999994,13957.948399999988,7464.394049999995,14928.78809999999,485.41985000000113,970.8397000000023,6978.974199999993,13957.948399999987,-9.094947017729282e-13,493.36125000000015,409.5435500000001,83.81770000000006,419.39979060913697,73.96145939086318,-493.36125000000015,-409.5435500000001,-419.3997906091372
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,10.0,0.005,0.5,37.75970925925925,6,5,1,0.16666666666666666,691.4075500000004,641.5551000000003,49.85245000000009,99.70490000000018,5.12153740740741,4.752260000000002,0.36927740740740805,9.630722592592592,9.630722592592592,0.9630722592592592,8903.974199999993,17807.948399999987,8953.826649999995,17907.65329999999,49.852450000002136,99.70490000000427,8903.974199999993,17807.948399999987,0.0,486.36125000000015,477.5201000000002,8.84114999999997,478.25865481481515,8.10259518518501,-486.36125000000015,-477.5201000000002,-478.25865481481503
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,10.0,0.01,1.0,75.5194185185185,6,5,1,0.16666666666666666,691.4075500000004,547.0514999999996,144.35605000000078,288.71210000000156,5.12153740740741,4.05223333333333,1.0693040740740798,8.93069592592592,8.93069592592592,0.8930695925925921,8903.974199999993,17807.948399999987,9048.330249999995,18096.66049999999,144.35605000000214,288.7121000000043,8903.974199999993,17807.948399999987,0.0,486.36125000000015,468.6789500000002,17.68229999999994,470.81755814814846,15.54369185185169,-486.36125000000015,-468.6789500000002,-470.81755814814835
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,10.0,0.015,1.5,113.27912777777779,6,4,2,0.3333333333333333,691.4075500000004,444.9829000000002,246.42465000000016,492.8493000000003,5.12153740740741,3.296169629629631,1.825367777777779,8.174632222222222,8.174632222222222,0.8174632222222222,8903.974199999993,17807.948399999987,9150.398849999994,18300.79769999999,246.42465000000084,492.8493000000017,8903.974199999993,17807.948399999987,0.0,486.36125000000015,455.2429000000002,31.118349999999964,458.89363555555565,27.467614444444507,-486.36125000000015,-455.2429000000002,-458.89363555555576
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,10.0,0.02,2.0,151.038837037037,6,4,2,0.3333333333333333,691.4075500000004,415.2689499999999,276.13860000000045,552.2772000000009,5.12153740740741,3.0760662962962955,2.0454711111111146,7.954528888888886,7.954528888888886,0.7954528888888885,8903.974199999993,17807.948399999987,9180.112799999995,18360.22559999999,276.13860000000204,552.2772000000041,8903.974199999993,17807.948399999987,0.0,486.36125000000015,437.67644999999993,48.68480000000022,441.76739222222204,44.59385777777811,-486.36125000000015,-437.67644999999993,-441.76739222222216
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,10.0,0.03,3.0,226.55825555555558,6,4,2,0.3333333333333333,691.4075500000004,355.84105,335.56650000000036,671.1330000000007,5.12153740740741,2.6358596296296297,2.4856777777777803,7.514322222222219,7.514322222222219,0.751432222222222,8903.974199999993,17807.948399999987,9239.540699999994,18479.08139999999,335.5665000000008,671.1330000000016,8903.974199999993,17807.948399999987,0.0,486.36125000000015,402.5435500000001,83.81770000000006,407.5149055555555,78.84634444444464,-486.36125000000015,-402.5435500000001,-407.51490555555563
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,10.0,0.005,0.5,36.583868527918774,9,8,1,0.1111111111111111,1141.4075500000004,1091.5551000000003,49.85245000000009,99.70490000000018,5.793946954314722,5.540888832487311,0.2530581218274116,9.746941878172589,9.746941878172589,0.9746941878172588,8903.974199999993,17807.948399999987,8953.826649999995,17907.65329999999,49.852450000002136,99.70490000000427,8903.974199999995,17807.94839999999,1.8189894035458565e-12,486.36125000000015,477.5201000000002,8.84114999999997,478.5323324873102,7.828917512689941,-486.36125000000015,-477.5201000000002,-478.5323324873099
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,10.0,0.01,1.0,73.16773705583755,9,8,1,0.1111111111111111,1141.4075500000004,997.0514999999996,144.35605000000078,288.71210000000156,5.793946954314722,5.061175126903551,0.7327718274111714,9.267228172588828,9.267228172588828,0.9267228172588828,8903.974199999993,17807.948399999987,9048.330249999995,18096.66049999999,144.35605000000214,288.7121000000043,8903.974199999995,17807.94839999999,1.8189894035458565e-12,486.36125000000015,468.6789500000002,17.68229999999994,471.6100373096449,14.75121269035526,-486.36125000000015,-468.6789500000002,-471.6100373096449
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,10.0,0.015,1.5,109.75160558375632,9,7,2,0.2222222222222222,1141.4075500000004,894.9829000000002,246.42465000000016,492.8493000000003,5.793946954314722,4.543060406091372,1.250886548223351,8.74911345177665,8.74911345177665,0.8749113451776649,8903.974199999993,17807.948399999987,9150.398849999994,18300.79769999999,246.42465000000084,492.8493000000017,8903.974199999993,17807.948399999987,0.0,486.36125000000015,455.2429000000002,31.118349999999964,460.2464461928939,26.114803807106227,-486.36125000000015,-455.2429000000002,-460.2464461928936
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,10.0,0.02,2.0,146.3354741116751,9,7,2,0.2222222222222222,1141.4075500000004,864.027699999999,277.3798500000014,554.7597000000028,5.793946954314722,4.385927411167508,1.4080195431472151,8.591980456852784,8.591980456852784,0.8591980456852785,8903.974199999993,17807.948399999987,9181.354049999994,18362.70809999999,277.37985000000117,554.7597000000023,8903.974199999993,17807.948399999987,0.0,486.36125000000015,437.67644999999993,48.68480000000022,443.3085281725889,43.05272182741123,-486.36125000000015,-437.67644999999993,-443.3085281725888
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,10.0,0.03,3.0,219.50321116751263,9,7,2,0.2222222222222222,1141.4075500000004,655.9876999999988,485.4198500000016,970.8397000000032,5.793946954314722,3.3298868020304506,2.464060152284272,7.535939847715728,7.535939847715728,0.7535939847715728,8903.974199999993,17807.948399999987,9389.394049999995,18778.78809999999,485.41985000000204,970.8397000000041,8903.974199999993,17807.948399999987,0.0,486.36125000000015,402.5435500000001,83.81770000000006,412.39979060913697,73.96145939086318,-486.36125000000015,-402.5435500000001,-412.3997906091372
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,12.0,0.005,0.5,37.75970925925925,6,5,1,0.16666666666666666,691.4075500000004,641.5551000000003,49.85245000000009,99.70490000000018,5.12153740740741,4.752260000000002,0.36927740740740805,11.630722592592592,11.630722592592592,0.9692268827160494,11103.974199999993,22207.948399999987,11153.826649999995,22307.65329999999,49.852450000002136,99.70490000000427,11103.974199999993,22207.948399999987,0.0,478.36125000000015,469.5201000000002,8.84114999999997,470.25865481481515,8.10259518518501,-478.36125000000015,-469.5201000000002,-470.25865481481503
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,12.0,0.01,1.0,75.5194185185185,6,5,1,0.16666666666666666,691.4075500000004,547.0514999999996,144.35605000000078,288.71210000000156,5.12153740740741,4.05223333333333,1.0693040740740798,10.93069592592592,10.93069592592592,0.9108913271604934,11103.974199999993,22207.948399999987,11248.330249999995,22496.66049999999,144.35605000000214,288.7121000000043,11103.974199999993,22207.948399999987,0.0,478.36125000000015,460.6789500000002,17.68229999999994,462.81755814814846,15.54369185185169,-478.36125000000015,-460.6789500000002,-462.81755814814835
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,12.0,0.015,1.5,113.27912777777779,6,4,2,0.3333333333333333,691.4075500000004,444.9829000000002,246.42465000000016,492.8493000000003,5.12153740740741,3.296169629629631,1.825367777777779,10.174632222222222,10.174632222222222,0.8478860185185185,11103.974199999993,22207.948399999987,11350.398849999994,22700.79769999999,246.42465000000084,492.8493000000017,11103.974199999993,22207.948399999987,0.0,478.36125000000015,447.2429000000002,31.118349999999964,450.89363555555565,27.467614444444507,-478.36125000000015,-447.2429000000002,-450.89363555555576
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,12.0,0.02,2.0,151.038837037037,6,4,2,0.3333333333333333,691.4075500000004,415.2689499999999,276.13860000000045,552.2772000000009,5.12153740740741,3.0760662962962955,2.0454711111111146,9.954528888888886,9.954528888888886,0.8295440740740738,11103.974199999993,22207.948399999987,11380.112799999995,22760.22559999999,276.13860000000204,552.2772000000041,11103.974199999993,22207.948399999987,0.0,478.36125000000015,429.67644999999993,48.68480000000022,433.76739222222204,44.59385777777811,-478.36125000000015,-429.67644999999993,-433.76739222222216
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,12.0,0.03,3.0,226.55825555555558,6,4,2,0.3333333333333333,691.4075500000004,355.84105,335.56650000000036,671.1330000000007,5.12153740740741,2.6358596296296297,2.4856777777777803,9.51432222222222,9.51432222222222,0.792860185185185,11103.974199999993,22207.948399999987,11439.540699999994,22879.08139999999,335.5665000000008,671.1330000000016,11103.974199999993,22207.948399999987,0.0,478.36125000000015,394.5435500000001,83.81770000000006,399.5149055555555,78.84634444444464,-478.36125000000015,-394.5435500000001,-399.51490555555563
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,12.0,0.005,0.5,36.583868527918774,9,8,1,0.1111111111111111,1141.4075500000004,1091.5551000000003,49.85245000000009,99.70490000000018,5.793946954314722,5.540888832487311,0.2530581218274116,11.746941878172589,11.746941878172589,0.9789118231810491,11103.974199999993,22207.948399999987,11153.826649999995,22307.65329999999,49.852450000002136,99.70490000000427,11103.974199999995,22207.94839999999,1.8189894035458565e-12,478.36125000000015,469.5201000000002,8.84114999999997,470.5323324873102,7.828917512689941,-478.36125000000015,-469.5201000000002,-470.5323324873099
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,12.0,0.01,1.0,73.16773705583755,9,8,1,0.1111111111111111,1141.4075500000004,997.0514999999996,144.35605000000078,288.71210000000156,5.793946954314722,5.061175126903551,0.7327718274111714,11.267228172588828,11.267228172588828,0.938935681049069,11103.974199999993,22207.948399999987,11248.330249999995,22496.66049999999,144.35605000000214,288.7121000000043,11103.974199999995,22207.94839999999,1.8189894035458565e-12,478.36125000000015,460.6789500000002,17.68229999999994,463.6100373096449,14.75121269035526,-478.36125000000015,-460.6789500000002,-463.6100373096449
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,12.0,0.015,1.5,109.75160558375632,9,7,2,0.2222222222222222,1141.4075500000004,894.9829000000002,246.42465000000016,492.8493000000003,5.793946954314722,4.543060406091372,1.250886548223351,10.74911345177665,10.74911345177665,0.8957594543147208,11103.974199999993,22207.948399999987,11350.398849999994,22700.79769999999,246.42465000000084,492.8493000000017,11103.974199999993,22207.948399999987,0.0,478.36125000000015,447.2429000000002,31.118349999999964,452.2464461928939,26.114803807106227,-478.36125000000015,-447.2429000000002,-452.2464461928936
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,12.0,0.02,2.0,146.3354741116751,9,7,2,0.2222222222222222,1141.4075500000004,864.027699999999,277.3798500000014,554.7597000000028,5.793946954314722,4.385927411167508,1.4080195431472151,10.591980456852784,10.591980456852784,0.8826650380710653,11103.974199999993,22207.948399999987,11381.354049999994,22762.70809999999,277.37985000000117,554.7597000000023,11103.974199999993,22207.948399999987,0.0,478.36125000000015,429.67644999999993,48.68480000000022,435.3085281725889,43.05272182741123,-478.36125000000015,-429.67644999999993,-435.3085281725888
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,12.0,0.03,3.0,219.50321116751263,9,7,2,0.2222222222222222,1141.4075500000004,655.9876999999988,485.4198500000016,970.8397000000032,5.793946954314722,3.3298868020304506,2.464060152284272,9.535939847715728,9.535939847715728,0.7946616539763106,11103.974199999993,22207.948399999987,11589.394049999995,23178.78809999999,485.41985000000204,970.8397000000041,11103.974199999993,22207.948399999987,0.0,478.36125000000015,394.5435500000001,83.81770000000006,404.39979060913697,73.96145939086318,-478.36125000000015,-394.5435500000001,-404.3997906091372
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,14.0,0.005,0.5,37.75970925925925,6,5,1,0.16666666666666666,691.4075500000004,641.5551000000003,49.85245000000009,99.70490000000018,5.12153740740741,4.752260000000002,0.36927740740740805,13.630722592592592,13.630722592592592,0.9736230423280423,13303.974199999993,26607.948399999987,13353.826649999995,26707.65329999999,49.852450000002136,99.70490000000427,13303.974199999993,26607.948399999987,0.0,470.3612499999999,461.5201000000002,8.841149999999743,462.25865481481515,8.102595185184782,-470.36125000000015,-461.5201000000002,-462.25865481481503
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,14.0,0.01,1.0,75.5194185185185,6,5,1,0.16666666666666666,691.4075500000004,547.0514999999996,144.35605000000078,288.71210000000156,5.12153740740741,4.05223333333333,1.0693040740740798,12.93069592592592,12.93069592592592,0.9236211375661372,13303.974199999993,26607.948399999987,13448.330249999995,26896.66049999999,144.35605000000214,288.7121000000043,13303.974199999993,26607.948399999987,0.0,470.3612499999999,452.67895000000044,17.682299999999486,454.81755814814846,15.543691851851463,-470.36125000000015,-452.6789500000002,-454.81755814814835
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,14.0,0.015,1.5,113.27912777777779,6,4,2,0.3333333333333333,691.4075500000004,444.9829000000002,246.42465000000016,492.8493000000003,5.12153740740741,3.296169629629631,1.825367777777779,12.174632222222222,12.174632222222222,0.8696165873015873,13303.974199999993,26607.948399999987,13550.398849999994,27100.79769999999,246.42465000000084,492.8493000000017,13303.974199999993,26607.948399999987,0.0,470.3612499999999,439.2429000000002,31.118349999999737,442.8936355555559,27.467614444444052,-470.36125000000015,-439.2429000000002,-442.89363555555576
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,14.0,0.02,2.0,151.038837037037,6,4,2,0.3333333333333333,691.4075500000004,415.2689499999999,276.13860000000045,552.2772000000009,5.12153740740741,3.0760662962962955,2.0454711111111146,11.954528888888886,11.954528888888886,0.8538949206349205,13303.974199999993,26607.948399999987,13580.112799999995,27160.22559999999,276.13860000000204,552.2772000000041,13303.974199999993,26607.948399999987,0.0,470.3612499999999,421.67644999999993,48.684799999999996,425.76739222222204,44.593857777777885,-470.36125000000015,-421.67644999999993,-425.76739222222216
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,1100,135,0.12272727272727273,150.0,2.0,14.0,0.03,3.0,226.55825555555558,6,4,2,0.3333333333333333,691.4075500000004,355.84105,335.56650000000036,671.1330000000007,5.12153740740741,2.6358596296296297,2.4856777777777803,11.51432222222222,11.51432222222222,0.8224515873015871,13303.974199999993,26607.948399999987,13639.540699999994,27279.08139999999,335.5665000000008,671.1330000000016,13303.974199999993,26607.948399999987,0.0,470.3612499999999,386.5435500000003,83.8176999999996,391.5149055555555,78.84634444444441,-470.36125000000015,-386.5435500000001,-391.51490555555563
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,14.0,0.005,0.5,36.583868527918774,9,8,1,0.1111111111111111,1141.4075500000004,1091.5551000000003,49.85245000000009,99.70490000000018,5.793946954314722,5.540888832487311,0.2530581218274116,13.746941878172589,13.746941878172589,0.9819244198694707,13303.974199999993,26607.948399999987,13353.826649999995,26707.65329999999,49.852450000002136,99.70490000000427,13303.974199999995,26607.94839999999,1.8189894035458565e-12,470.3612499999999,461.5201000000002,8.841149999999743,462.5323324873102,7.8289175126897135,-470.36125000000015,-461.5201000000002,-462.5323324873099
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,14.0,0.01,1.0,73.16773705583755,9,8,1,0.1111111111111111,1141.4075500000004,997.0514999999996,144.35605000000078,288.71210000000156,5.793946954314722,5.061175126903551,0.7327718274111714,13.267228172588828,13.267228172588828,0.9476591551849163,13303.974199999993,26607.948399999987,13448.330249999995,26896.66049999999,144.35605000000214,288.7121000000043,13303.974199999995,26607.94839999999,1.8189894035458565e-12,470.3612499999999,452.67895000000044,17.682299999999486,455.6100373096451,14.751212690354805,-470.36125000000015,-452.6789500000002,-455.6100373096449
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",1100,197,0.17909090909090908,150.0,2.0,14.0,0.015,1.5,109.75160558375632,9,7,2,0.2222222222222222,1141.4075500000004,894.9829000000002,246.42465000000016,492.8493000000003,5.793946954314722,4.543060406091372,1.250886548223351,12.74911345177665,12.74911345177665,0.9106509608411892,13303.974199999993,26607.948399999987,13550.398849999994,27100.79769999999,246.42465000000084,492.8493000000017,13303.974199999993,26607.948399999987,0.0,470.3612499999999,439.2429000000002,31.118349999999737,444.2464461928935,26.114803807106455,-470.36125000000015,-439.2429000000002,-444.2464461928936
