robustness_rank,normal_observations,normal_failures,normal_failure_rate,elevated_observations,elevated_share,elevated_failures,elevated_failure_rate,elevated_rate_lift_vs_normal,elevated_failure_capture,odds_ratio,fisher_p_value,2005_2012_elevated_observations,2005_2012_elevated_failures,2005_2012_elevated_failure_rate,2005_2012_normal_failure_rate,2005_2012_lift,2013_2019_elevated_observations,2013_2019_elevated_failures,2013_2019_elevated_failure_rate,2013_2019_normal_failure_rate,2013_2019_lift,2020_2026_elevated_observations,2020_2026_elevated_failures,2020_2026_elevated_failure_rate,2020_2026_normal_failure_rate,2020_2026_lift,rolling4w_atr_threshold,weekly_atr_threshold,sma_length_weeks,elevated_score_cutoff,higher_risk_subperiods,minimum_subperiod_lift,median_subperiod_lift,cluster_tests_higher,cluster_test_count,minimum_cluster_removal_lift,median_cluster_removal_lift,is_anchor_definition,classification
171,545,6,0.011009174311926606,555,0.5045454545454545,14,0.025225225225225224,2.2912912912912913,0.7,2.3247073321010476,0.11231818505282344,204,7,0.03431372549019608,0.010256410256410256,3.3455882352941178,173,1,0.005780346820809248,0.010416666666666666,0.5549132947976879,178,6,0.033707865168539325,0.012658227848101266,2.662921348314607,1.2,1.2,30,1,2,0.5549132947976879,2.662921348314607,13,13,1.6544566544566546,2.1626984126984126,False,Supportive
172,615,7,0.011382113821138212,485,0.4409090909090909,13,0.026804123711340205,2.3549337260677463,0.65,2.3922518159806296,0.06940254844768848,187,6,0.03208556149732621,0.014150943396226415,2.267379679144385,144,1,0.006944444444444444,0.00904977375565611,0.767361111111111,154,6,0.03896103896103896,0.01098901098901099,3.545454545454545,1.3,1.3,30,1,2,0.767361111111111,2.267379679144385,13,13,1.653061224489796,2.2148859543817525,False,Supportive
173,615,7,0.011382113821138212,485,0.4409090909090909,13,0.026804123711340205,2.3549337260677463,0.65,2.3922518159806296,0.06940254844768848,185,6,0.032432432432432434,0.014018691588785047,2.313513513513514,144,1,0.006944444444444444,0.00904977375565611,0.767361111111111,156,6,0.038461538461538464,0.011111111111111112,3.4615384615384617,1.3,1.3,35,1,2,0.767361111111111,2.313513513513514,13,13,1.653061224489796,2.2148859543817525,False,Supportive
174,543,6,0.011049723756906077,557,0.5063636363636363,14,0.025134649910233394,2.274685816876122,0.7,2.307550644567219,0.1126065642839397,203,7,0.034482758620689655,0.01020408163265306,3.3793103448275863,174,1,0.005747126436781609,0.010471204188481676,0.5488505747126436,180,6,0.03333333333333333,0.01282051282051282,2.6,1.2,1.2,35,1,2,0.5488505747126436,2.6,13,13,1.6423357664233575,2.146897810218978,False,Supportive
175,611,7,0.011456628477905073,489,0.4445454545454545,13,0.026584867075664622,2.320479111890155,0.65,2.3565426170468187,0.07118261095436694,187,6,0.03208556149732621,0.014150943396226415,2.267379679144385,145,1,0.006896551724137931,0.00909090909090909,0.7586206896551725,157,6,0.03821656050955414,0.0111731843575419,3.4203821656050954,1.3,1.3,50,1,2,0.7586206896551725,2.267379679144385,13,13,1.640765092647938,2.1821428571428574,False,Supportive
176,611,7,0.011456628477905073,489,0.4445454545454545,13,0.026584867075664622,2.320479111890155,0.65,2.3565426170468187,0.07118261095436694,188,6,0.031914893617021274,0.014218009478672985,2.24468085106383,146,1,0.00684931506849315,0.0091324200913242,0.75,155,6,0.03870967741935484,0.011049723756906077,3.503225806451613,1.3,1.3,40,1,2,0.75,2.24468085106383,13,13,1.6346555323590815,2.1821428571428574,False,Supportive
177,466,5,0.01072961373390558,634,0.5763636363636364,15,0.02365930599369085,2.2050473186119874,0.75,2.234248788368336,0.16914586583972496,231,8,0.03463203463203463,0.005952380952380952,5.818181818181818,200,1,0.005,0.012121212121212121,0.41250000000000003,203,6,0.029556650246305417,0.015037593984962405,1.9655172413793103,1.15,1.1,30,1,2,0.41250000000000003,1.9655172413793103,13,13,1.62976,2.08768,False,Supportive
178,537,6,0.0111731843575419,563,0.5118181818181818,14,0.02486678507992895,2.225577264653641,0.7,2.2568306010928962,0.11404815304138174,208,7,0.03365384615384615,0.010471204188481676,3.2139423076923075,174,1,0.005747126436781609,0.010471204188481676,0.5488505747126436,181,6,0.03314917127071823,0.012903225806451613,2.569060773480663,1.2,1.2,50,1,2,0.5488505747126436,2.569060773480663,13,13,1.6183574879227054,2.1001805054151625,False,Supportive
179,464,5,0.010775862068965518,636,0.5781818181818181,15,0.02358490566037736,2.188679245283019,0.75,2.217391304347826,0.1691381622449266,230,8,0.034782608695652174,0.005917159763313609,5.878260869565217,201,1,0.004975124378109453,0.012195121951219513,0.4079601990049751,205,6,0.02926829268292683,0.015267175572519083,1.9170731707317075,1.15,1.1,35,1,2,0.4079601990049751,1.9170731707317075,13,13,1.6175438596491227,2.072089314194577,False,Supportive
180,537,6,0.0111731843575419,563,0.5118181818181818,14,0.02486678507992895,2.225577264653641,0.7,2.2568306010928962,0.11404815304138174,208,7,0.03365384615384615,0.010471204188481676,3.2139423076923075,176,1,0.005681818181818182,0.010582010582010581,0.5369318181818182,179,6,0.0335195530726257,0.012738853503184714,2.631284916201117,1.2,1.2,40,1,2,0.5369318181818182,2.631284916201117,13,13,1.6124171187462328,2.1001805054151625,False,Supportive
181,461,5,0.010845986984815618,639,0.5809090909090909,15,0.023474178403755867,2.164319248826291,0.75,2.1923076923076925,0.16934741333200254,238,8,0.03361344537815126,0.006211180124223602,5.411764705882353,198,1,0.005050505050505051,0.011976047904191617,0.4217171717171717,203,6,0.029556650246305417,0.015037593984962405,1.9655172413793103,1.1,1.15,30,1,2,0.4217171717171717,1.9655172413793103,13,13,1.6054054054054052,2.048888888888889,False,Supportive
182,606,7,0.01155115511551155,494,0.4490909090909091,13,0.02631578947368421,2.2781954887218046,0.65,2.312741312741313,0.07381875674928387,190,6,0.031578947368421054,0.014354066985645933,2.2,147,1,0.006802721088435374,0.009174311926605505,0.7414965986394557,157,6,0.03821656050955414,0.0111731843575419,3.4203821656050954,1.3,1.3,45,1,2,0.7414965986394557,2.2,13,13,1.604486422668241,2.1419734904270986,False,Supportive
183,459,5,0.010893246187363835,641,0.5827272727272728,15,0.0234009360374415,2.1482059282371293,0.75,2.1757188498402558,0.16963434134865915,237,8,0.03375527426160337,0.006172839506172839,5.468354430379747,199,1,0.005025125628140704,0.012048192771084338,0.41708542713567837,205,6,0.02926829268292683,0.015267175572519083,1.9170731707317075,1.1,1.15,35,1,2,0.41708542713567837,1.9170731707317075,13,13,1.5933438985736927,2.033544303797468,False,Supportive
184,533,6,0.01125703564727955,567,0.5154545454545455,14,0.024691358024691357,2.193415637860082,0.7,2.2236286919831225,0.11548922520627442,210,7,0.03333333333333333,0.010582010582010581,3.15,176,1,0.005681818181818182,0.010582010582010581,0.5369318181818182,181,6,0.03314917127071823,0.012903225806451613,2.569060773480663,1.2,1.2,45,1,2,0.5369318181818182,2.569060773480663,13,13,1.5888689407540395,2.069593787335723,False,Supportive
185,604,7,0.011589403973509934,496,0.4509090909090909,13,0.02620967741935484,2.261520737327189,0.65,2.29547471162378,0.11016723396224493,188,6,0.031914893617021274,0.014218009478672985,2.24468085106383,148,1,0.006756756756756757,0.009216589861751152,0.7331081081081081,160,6,0.0375,0.011363636363636364,3.3,1.25,1.3,30,1,2,0.7331081081081081,2.24468085106383,13,13,1.5866823115283073,2.126136696978586,False,Supportive
186,604,7,0.011589403973509934,496,0.4509090909090909,13,0.02620967741935484,2.261520737327189,0.65,2.29547471162378,0.11016723396224493,186,6,0.03225806451612903,0.014084507042253521,2.290322580645161,148,1,0.006756756756756757,0.009216589861751152,0.7331081081081081,162,6,0.037037037037037035,0.011494252873563218,3.222222222222222,1.25,1.3,35,1,2,0.7331081081081081,2.290322580645161,13,13,1.5866823115283073,2.126136696978586,False,Supportive
187,457,5,0.010940919037199124,643,0.5845454545454546,15,0.02332814930015552,2.1321928460342146,0.75,2.159235668789809,0.17003935270746798,235,8,0.03404255319148936,0.006097560975609756,5.582978723404255,203,1,0.0049261083743842365,0.012345679012345678,0.39901477832512317,205,6,0.02926829268292683,0.015267175572519083,1.9170731707317075,1.15,1.1,40,1,2,0.39901477832512317,1.9170731707317075,13,13,1.5813586097946286,2.0182965299684543,False,Supportive
188,456,5,0.010964912280701754,644,0.5854545454545454,15,0.023291925465838508,2.1242236024844723,0.75,2.151033386327504,0.17028616873583272,237,8,0.03375527426160337,0.006172839506172839,5.468354430379747,201,1,0.004975124378109453,0.012195121951219513,0.4079601990049751,206,6,0.02912621359223301,0.015384615384615385,1.8932038834951457,1.15,1.1,50,1,2,0.4079601990049751,1.8932038834951457,13,13,1.5813586097946286,2.010708661417323,False,Supportive
189,600,7,0.011666666666666667,500,0.45454545454545453,13,0.026,2.228571428571428,0.65,2.261366969785861,0.11068714361480991,189,6,0.031746031746031744,0.014285714285714285,2.2222222222222223,148,1,0.006756756756756757,0.009216589861751152,0.7331081081081081,163,6,0.03680981595092025,0.011560693641618497,3.1840490797546015,1.25,1.3,50,1,2,0.7331081081081081,2.2222222222222223,13,13,1.574934268185802,2.094850160023276,False,Supportive
190,453,5,0.011037527593818985,647,0.5881818181818181,15,0.023183925811437404,2.1004636785162285,0.75,2.1265822784810124,0.1712039554167788,242,8,0.03305785123966942,0.006369426751592357,5.190082644628099,201,1,0.004975124378109453,0.012195121951219513,0.4079601990049751,204,6,0.029411764705882353,0.015151515151515152,1.9411764705882353,1.1,1.15,40,1,2,0.4079601990049751,1.9411764705882353,13,13,1.5635220125786164,1.9880877742946708,False,Supportive
191,452,5,0.011061946902654867,648,0.5890909090909091,15,0.023148148148148147,2.0925925925925926,0.75,2.118483412322275,0.17156901381650397,244,8,0.03278688524590164,0.0064516129032258064,5.081967213114754,199,1,0.005025125628140704,0.012048192771084338,0.41708542713567837,205,6,0.02926829268292683,0.015267175572519083,1.9170731707317075,1.1,1.15,50,1,2,0.41708542713567837,1.9170731707317075,13,13,1.5635220125786164,1.9805946791862286,False,Supportive
192,599,7,0.011686143572621035,501,0.45545454545454545,13,0.02594810379241517,2.2204163102366694,0.65,2.252927400468384,0.11087714003646568,190,6,0.031578947368421054,0.014354066985645933,2.2,150,1,0.006666666666666667,0.009302325581395349,0.7166666666666667,161,6,0.037267080745341616,0.011428571428571429,3.2608695652173916,1.25,1.3,40,1,2,0.7166666666666667,2.2,13,13,1.5632819319173699,2.087108013937282,False,Supportive
193,453,5,0.011037527593818985,647,0.5881818181818181,15,0.023183925811437404,2.1004636785162285,0.75,2.1265822784810124,0.1712039554167788,238,8,0.03361344537815126,0.006211180124223602,5.411764705882353,203,1,0.0049261083743842365,0.012345679012345678,0.39901477832512317,206,6,0.02912621359223301,0.015384615384615385,1.8932038834951457,1.15,1.1,45,1,2,0.39901477832512317,1.8932038834951457,13,13,1.5576138147566716,1.9880877742946708,False,Supportive
194,595,7,0.011764705882352941,505,0.4590909090909091,13,0.02574257425742574,2.188118811881188,0.65,2.2195121951219514,0.11187679503689671,192,6,0.03125,0.014492753623188406,2.15625,150,1,0.006666666666666667,0.009302325581395349,0.7166666666666667,163,6,0.03680981595092025,0.011560693641618497,3.1840490797546015,1.25,1.3,45,1,2,0.7166666666666667,2.15625,13,13,1.5402597402597402,2.056451612903226,False,Supportive
195,449,5,0.011135857461024499,651,0.5918181818181818,15,0.02304147465437788,2.069124423963134,0.75,2.0943396226415096,0.1728415974711421,245,8,0.0326530612244898,0.006493506493506494,5.0285714285714285,201,1,0.004975124378109453,0.012195121951219513,0.4079601990049751,205,6,0.02926829268292683,0.015267175572519083,1.9170731707317075,1.1,1.15,45,1,2,0.4079601990049751,1.9170731707317075,13,13,1.54,1.9582554517133957,False,Supportive
196,593,7,0.011804384485666104,507,0.46090909090909093,13,0.02564102564102564,2.172161172161172,0.65,2.2030075187969924,0.11252021861186484,194,6,0.030927835051546393,0.014634146341463415,2.11340206185567,153,1,0.006535947712418301,0.009433962264150943,0.69281045751634,160,6,0.0375,0.011363636363636364,3.3,1.3,1.25,30,1,2,0.69281045751634,2.11340206185567,13,13,1.523235800344234,2.041308089500861,False,Supportive
197,592,7,0.011824324324324325,508,0.4618181818181818,13,0.025590551181102362,2.1642294713160855,0.65,2.1948051948051948,0.11287777508788069,193,6,0.031088082901554404,0.014563106796116505,2.134715025906736,153,1,0.006535947712418301,0.009433962264150943,0.69281045751634,162,6,0.037037037037037035,0.011494252873563218,3.222222222222222,1.3,1.25,35,1,2,0.69281045751634,2.134715025906736,13,13,1.517606641855139,2.0337818494131117,False,Supportive
198,587,7,0.01192504258943782,513,0.46636363636363637,13,0.025341130604288498,2.1250348092453355,0.65,2.1542857142857144,0.11502333073211765,196,6,0.030612244897959183,0.014778325123152709,2.0714285714285716,154,1,0.006493506493506494,0.009478672985781991,0.685064935064935,163,6,0.03680981595092025,0.011560693641618497,3.1840490797546015,1.3,1.25,50,1,2,0.685064935064935,2.0714285714285716,13,13,1.5008537279453615,1.9965986394557822,False,Supportive
199,588,7,0.011904761904761904,512,0.46545454545454545,13,0.025390625,2.1328125,0.65,2.162324649298597,0.1145465752944696,193,6,0.031088082901554404,0.014563106796116505,2.134715025906736,152,1,0.006578947368421052,0.009389671361502348,0.700657894736842,167,6,0.03592814371257485,0.011834319526627219,3.035928143712575,1.2,1.3,30,1,2,0.700657894736842,2.134715025906736,13,13,1.4953138312979266,2.0039761431411534,False,Supportive
200,588,7,0.011904761904761904,512,0.46545454545454545,13,0.025390625,2.1328125,0.65,2.162324649298597,0.1145465752944696,191,6,0.031413612565445025,0.014423076923076924,2.178010471204188,152,1,0.006578947368421052,0.009389671361502348,0.700657894736842,169,6,0.03550295857988166,0.011976047904191617,2.964497041420118,1.2,1.3,35,1,2,0.700657894736842,2.178010471204188,13,13,1.4953138312979266,2.0039761431411534,False,Supportive
201,587,7,0.01192504258943782,513,0.46636363636363637,13,0.025341130604288498,2.1250348092453355,0.65,2.1542857142857144,0.11502333073211765,197,6,0.030456852791878174,0.01485148514851485,2.0507614213197973,155,1,0.0064516129032258064,0.009523809523809525,0.6774193548387096,161,6,0.037267080745341616,0.011428571428571429,3.2608695652173916,1.3,1.25,40,1,2,0.6774193548387096,2.0507614213197973,13,13,1.4953138312979266,1.9965986394557822,False,Supportive
202,516,6,0.011627906976744186,584,0.5309090909090909,14,0.023972602739726026,2.0616438356164384,0.7,2.087719298245614,0.17424629365855582,213,7,0.03286384976525822,0.010752688172043012,3.056338028169014,182,1,0.005494505494505495,0.01092896174863388,0.5027472527472527,189,6,0.031746031746031744,0.013605442176870748,2.3333333333333335,1.15,1.2,30,1,2,0.5027472527472527,2.3333333333333335,13,13,1.4869565217391305,1.9443478260869567,False,Supportive
203,583,7,0.012006861063464836,517,0.47,13,0.025145067698259187,2.094224924012158,0.65,2.122448979591837,0.11716800919865572,195,6,0.03076923076923077,0.014705882352941176,2.0923076923076924,152,1,0.006578947368421052,0.009389671361502348,0.700657894736842,170,6,0.03529411764705882,0.012048192771084338,2.929411764705882,1.2,1.3,50,1,2,0.700657894736842,2.0923076923076924,13,13,1.4788255223037832,1.9673790776152982,False,Supportive
204,514,6,0.011673151750972763,586,0.5327272727272727,14,0.023890784982935155,2.046643913538112,0.7,2.0722610722610724,0.17463267360174686,212,7,0.0330188679245283,0.0106951871657754,3.0872641509433962,183,1,0.00546448087431694,0.01098901098901099,0.49726775956284147,191,6,0.031413612565445025,0.013793103448275862,2.277486910994764,1.15,1.2,35,1,2,0.49726775956284147,2.277486910994764,13,13,1.4760254188330446,1.930098209127672,False,Supportive
205,583,7,0.012006861063464836,517,0.47,13,0.025145067698259187,2.094224924012158,0.65,2.122448979591837,0.11716800919865572,195,6,0.03076923076923077,0.014705882352941176,2.0923076923076924,154,1,0.006493506493506494,0.009478672985781991,0.685064935064935,168,6,0.03571428571428571,0.011904761904761904,3.0,1.2,1.3,40,1,2,0.685064935064935,2.0923076923076924,13,13,1.4733727810650887,1.9673790776152982,False,Supportive
206,583,7,0.012006861063464836,517,0.47,13,0.025145067698259187,2.094224924012158,0.65,2.122448979591837,0.11716800919865572,195,6,0.03076923076923077,0.014705882352941176,2.0923076923076924,157,1,0.006369426751592357,0.009615384615384616,0.6624203821656051,165,6,0.03636363636363636,0.011695906432748537,3.109090909090909,1.25,1.25,30,1,2,0.6624203821656051,2.0923076923076924,13,13,1.467941507311586,1.9673790776152982,False,Supportive
207,582,7,0.012027491408934709,518,0.4709090909090909,13,0.025096525096525095,2.086596800882515,0.65,2.1145685997171144,0.11776349265586118,199,6,0.03015075376884422,0.015,2.0100502512562812,156,1,0.00641025641025641,0.009569377990430622,0.6698717948717948,163,6,0.03680981595092025,0.011560693641618497,3.1840490797546015,1.3,1.25,45,1,2,0.6698717948717948,2.0100502512562812,13,13,1.467941507311586,1.960145944428852,False,Supportive
208,582,7,0.012027491408934709,518,0.4709090909090909,13,0.025096525096525095,2.086596800882515,0.65,2.1145685997171144,0.11776349265586118,194,6,0.030927835051546393,0.014634146341463415,2.11340206185567,157,1,0.006369426751592357,0.009615384615384616,0.6624203821656051,167,6,0.03592814371257485,0.011834319526627219,3.035928143712575,1.25,1.25,35,1,2,0.6624203821656051,2.11340206185567,13,13,1.4625315745158574,1.960145944428852,False,Supportive
209,579,7,0.012089810017271158,521,0.47363636363636363,13,0.02495201535508637,2.0638881272278584,0.65,2.0911136107986503,0.11969195637497423,197,6,0.030456852791878174,0.01485148514851485,2.0507614213197973,154,1,0.006493506493506494,0.009478672985781991,0.685064935064935,170,6,0.03529411764705882,0.012048192771084338,2.929411764705882,1.2,1.3,45,1,2,0.685064935064935,2.0507614213197973,13,13,1.4517752306402012,1.9386160714285714,False,Supportive
210,508,6,0.011811023622047244,592,0.5381818181818182,14,0.02364864864864865,2.0022522522522523,0.7,2.0265282583621684,0.17648938257453453,217,7,0.03225806451612903,0.01098901098901099,2.9354838709677415,185,1,0.005405405405405406,0.011111111111111112,0.4864864864864865,190,6,0.031578947368421054,0.0136986301369863,2.305263157894737,1.15,1.2,40,1,2,0.4864864864864865,2.305263157894737,13,13,1.4490263459335626,1.8879359634076616,False,Supportive
211,507,6,0.011834319526627219,593,0.5390909090909091,14,0.023608768971332208,1.9949409780775715,0.7,2.0189982728842835,0.17690044581010256,218,7,0.03211009174311927,0.011049723756906077,2.9059633027522938,183,1,0.00546448087431694,0.01098901098901099,0.49726775956284147,192,6,0.03125,0.013888888888888888,2.25,1.15,1.2,50,1,2,0.49726775956284147,2.25,13,13,1.4490263459335626,1.8809931506849313,False,Supportive
212,577,7,0.012131715771230503,523,0.47545454545454546,13,0.0248565965583174,2.0488937448784488,0.65,2.0756302521008405,0.173810141989776,198,6,0.030303030303030304,0.014925373134328358,2.0303030303030303,157,1,0.006369426751592357,0.009615384615384616,0.6624203821656051,168,6,0.03571428571428571,0.011904761904761904,3.0,1.25,1.25,50,1,2,0.6624203821656051,2.0303030303030303,13,13,1.4464285714285714,1.924402445803224,False,Supportive
213,433,5,0.011547344110854504,667,0.6063636363636363,15,0.022488755622188907,1.9475262368815593,0.75,1.969325153374233,0.24900087567784096,247,8,0.032388663967611336,0.006578947368421052,4.923076923076923,210,1,0.004761904761904762,0.012903225806451613,0.36904761904761907,210,6,0.02857142857142857,0.015873015873015872,1.8,1.1,1.1,30,1,2,0.36904761904761907,1.8,13,13,1.4432267884322678,1.8425531914893616,False,Supportive
214,576,7,0.012152777777777778,524,0.4763636363636364,13,0.02480916030534351,2.0414394765539803,0.65,2.0679340229242382,0.17386413104388193,199,6,0.03015075376884422,0.015,2.0100502512562812,159,1,0.006289308176100629,0.009708737864077669,0.6477987421383649,166,6,0.03614457831325301,0.011764705882352941,3.072289156626506,1.25,1.25,40,1,2,0.6477987421383649,2.0100502512562812,13,13,1.4357976653696498,1.9173370319001388,False,Supportive
215,431,5,0.01160092807424594,669,0.6081818181818182,15,0.02242152466367713,1.9327354260089686,0.75,1.9541284403669725,0.24937355486881105,246,8,0.032520325203252036,0.006535947712418301,4.975609756097561,211,1,0.004739336492890996,0.012987012987012988,0.36492890995260663,212,6,0.02830188679245283,0.016129032258064516,1.7547169811320755,1.1,1.1,35,1,2,0.36492890995260663,1.7547169811320755,13,13,1.4321699544764792,1.8284848484848486,False,Supportive
216,504,6,0.011904761904761904,596,0.5418181818181819,14,0.02348993288590604,1.9731543624161076,0.7,1.9965635738831615,0.17830749519672198,219,7,0.0319634703196347,0.011111111111111112,2.8767123287671232,185,1,0.005405405405405406,0.011111111111111112,0.4864864864864865,192,6,0.03125,0.013888888888888888,2.25,1.15,1.2,45,1,2,0.4864864864864865,2.25,13,13,1.4277588168373152,1.8603066439523,False,Supportive
217,572,7,0.012237762237762238,528,0.48,13,0.02462121212121212,2.011904761904762,0.65,2.0374479889042996,0.17437044604913582,201,6,0.029850746268656716,0.015151515151515152,1.9701492537313432,159,1,0.006289308176100629,0.009708737864077669,0.6477987421383649,168,6,0.03571428571428571,0.011904761904761904,3.0,1.25,1.25,45,1,2,0.6477987421383649,1.9701492537313432,13,13,1.4147821290678433,1.88934764657308,False,Supportive
218,424,5,0.01179245283018868,676,0.6145454545454545,15,0.022189349112426034,1.8816568047337277,0.75,1.9016641452344931,0.2517373650101881,251,8,0.03187250996015936,0.006756756756756757,4.717131474103585,213,1,0.004694835680751174,0.013157894736842105,0.35680751173708924,212,6,0.02830188679245283,0.016129032258064516,1.7547169811320755,1.1,1.1,40,1,2,0.35680751173708924,1.7547169811320755,13,13,1.3993984962406014,1.7799100449775112,False,Supportive
219,423,5,0.01182033096926714,677,0.6154545454545455,15,0.022156573116691284,1.8744460856720826,0.75,1.894259818731118,0.25220969186074427,253,8,0.03162055335968379,0.00684931506849315,4.616600790513834,211,1,0.004739336492890996,0.012987012987012988,0.36492890995260663,213,6,0.028169014084507043,0.016260162601626018,1.732394366197183,1.1,1.1,50,1,2,0.36492890995260663,1.732394366197183,13,13,1.3993984962406014,1.7730538922155687,False,Supportive
220,567,7,0.012345679012345678,533,0.48454545454545456,13,0.024390243902439025,1.9756097560975612,0.65,2.0,0.17565535877027671,200,6,0.03,0.01507537688442211,1.99,161,1,0.006211180124223602,0.00980392156862745,0.6335403726708074,172,6,0.03488372093023256,0.012195121951219513,2.8604651162790695,1.2,1.25,30,1,2,0.6335403726708074,1.99,13,13,1.3838604143947655,1.8549618320610688,False,Supportive
221,566,7,0.012367491166077738,534,0.48545454545454547,13,0.024344569288389514,1.9684323167469235,0.65,1.9925966547847547,0.17599905611976557,199,6,0.03015075376884422,0.015,2.0100502512562812,161,1,0.006211180124223602,0.00980392156862745,0.6335403726708074,174,6,0.034482758620689655,0.012345679012345678,2.793103448275862,1.2,1.25,35,1,2,0.6335403726708074,2.0100502512562812,13,13,1.3787755102040817,1.8481632653061226,False,Supportive
222,420,5,0.011904761904761904,680,0.6181818181818182,15,0.022058823529411766,1.8529411764705885,0.75,1.8721804511278195,0.25382856983073826,254,8,0.031496062992125984,0.006896551724137931,4.566929133858268,213,1,0.004694835680751174,0.013157894736842105,0.35680751173708924,213,6,0.028169014084507043,0.016260162601626018,1.732394366197183,1.1,1.1,45,1,2,0.35680751173708924,1.732394366197183,13,13,1.3778774289985054,1.7526080476900152,False,Supportive
223,560,7,0.0125,540,0.4909090909090909,13,0.024074074074074074,1.9259259259259258,0.65,1.9487666034155597,0.1786657845590312,204,6,0.029411764705882353,0.015384615384615385,1.9117647058823528,161,1,0.006211180124223602,0.00980392156862745,0.6335403726708074,175,6,0.03428571428571429,0.012422360248447204,2.7600000000000002,1.2,1.25,50,1,2,0.6335403726708074,1.9117647058823528,13,13,1.3586281393464756,1.807909604519774,False,Supportive
224,560,7,0.0125,540,0.4909090909090909,13,0.024074074074074074,1.9259259259259258,0.65,1.9487666034155597,0.1786657845590312,204,6,0.029411764705882353,0.015384615384615385,1.9117647058823528,163,1,0.006134969325153374,0.009900990099009901,0.6196319018404908,173,6,0.03468208092485549,0.012269938650306749,2.8265895953757223,1.2,1.25,40,1,2,0.6196319018404908,1.9117647058823528,13,13,1.3536388140161724,1.807909604519774,False,Supportive
225,556,7,0.012589928057553957,544,0.49454545454545457,13,0.02389705882352941,1.898109243697479,0.65,1.9200968523002422,0.18101668635414073,206,6,0.02912621359223301,0.015544041450777202,1.8737864077669903,163,1,0.006134969325153374,0.009900990099009901,0.6196319018404908,175,6,0.03428571428571429,0.012422360248447204,2.7600000000000002,1.2,1.25,45,1,2,0.6196319018404908,1.8737864077669903,13,13,1.333868378812199,1.7815754339118823,False,Supportive
226,555,7,0.012612612612612612,545,0.4954545454545455,13,0.023853211009174313,1.8912188728702493,0.65,1.9129967776584318,0.1816756634762579,204,6,0.029411764705882353,0.015384615384615385,1.9117647058823528,163,1,0.006134969325153374,0.009900990099009901,0.6196319018404908,178,6,0.033707865168539325,0.012658227848101266,2.662921348314607,1.15,1.3,30,1,2,0.6196319018404908,1.9117647058823528,13,13,1.32409381663113,1.775053304904051,False,Supportive
227,554,7,0.01263537906137184,546,0.49636363636363634,13,0.023809523809523808,1.8843537414965987,0.65,1.9059233449477353,0.1823630467414291,202,6,0.0297029702970297,0.015228426395939087,1.9504950495049502,164,1,0.006097560975609756,0.009950248756218905,0.6128048780487805,180,6,0.03333333333333333,0.01282051282051282,2.6,1.15,1.3,35,1,2,0.6128048780487805,1.9504950495049502,13,13,1.3192338387869114,1.7685554668794894,False,Supportive
228,481,6,0.012474012474012475,619,0.5627272727272727,14,0.022617124394184167,1.8131394722670973,0.7,1.8319559228650137,0.25895711849466785,230,7,0.030434782608695653,0.011834319526627219,2.571739130434783,192,1,0.005208333333333333,0.011560693641618497,0.4505208333333333,197,6,0.030456852791878174,0.014388489208633094,2.116751269035533,1.1,1.2,30,1,2,0.4505208333333333,2.116751269035533,13,13,1.3108921729611385,1.708469945355191,False,Supportive
229,479,6,0.012526096033402923,621,0.5645454545454546,14,0.02254428341384863,1.7997852925389157,0.7,1.8182317408017572,0.25985692509235003,229,7,0.03056768558951965,0.011764705882352941,2.5982532751091703,193,1,0.0051813471502590676,0.011627906976744186,0.4455958549222798,199,6,0.03015075376884422,0.014598540145985401,2.0653266331658293,1.1,1.2,35,1,2,0.4455958549222798,2.0653266331658293,13,13,1.3011456628477904,1.6958061002178648,False,Supportive
230,549,7,0.012750455373406194,551,0.5009090909090909,13,0.023593466424682397,1.850401866735805,0.65,1.8709506107275624,0.2587895616867597,206,6,0.02912621359223301,0.015544041450777202,1.8737864077669903,166,1,0.006024096385542169,0.010050251256281407,0.5993975903614458,179,6,0.0335195530726257,0.012738853503184714,2.631284916201117,1.15,1.3,40,1,2,0.5993975903614458,1.8737864077669903,13,13,1.2999735938737786,1.7364259356879281,False,Supportive
231,548,7,0.012773722627737226,552,0.5018181818181818,13,0.02355072463768116,1.8436853002070395,0.65,1.864033925258415,0.2588379165479626,207,6,0.028985507246376812,0.015625,1.855072463768116,164,1,0.006097560975609756,0.009950248756218905,0.6128048780487805,181,6,0.03314917127071823,0.012903225806451613,2.569060773480663,1.15,1.3,50,1,2,0.6128048780487805,1.855072463768116,13,13,1.2999735938737786,1.730071033938437,False,Supportive
232,545,7,0.012844036697247707,555,0.5045454545454545,13,0.023423423423423424,1.8236808236808235,0.65,1.8434370057986293,0.25917633318350847,208,6,0.028846153846153848,0.015706806282722512,1.8365384615384617,166,1,0.006024096385542169,0.010050251256281407,0.5993975903614458,181,6,0.03314917127071823,0.012903225806451613,2.569060773480663,1.15,1.3,45,1,2,0.5993975903614458,1.8365384615384617,13,13,1.2809960681520316,1.7111459968602827,False,Supportive
