sample_id,sample_label,sample_start,sample_end,model_id,model_label,policy_id,policy_label,elevated_multiplier,spread_width_points,contract_multiplier,credit_points,scheduled_entries,elevated_entries,elevated_entry_share,elevated_failures,break_even_credit_points,elevated_full_size_pnl_points,position_equivalent_entries,exposure_retained,risk_points_deployed,credit_points_received,intrinsic_points_paid,total_pnl_points,total_pnl_dollars,average_pnl_points_per_scheduled_entry,average_pnl_points_per_position_equivalent,pnl_to_total_max_risk,losing_trade_count,weighted_losing_exposure,worst_trade_points,maximum_drawdown_points,maximum_drawdown_dollars,worst_4_trade_sum_points,worst_4_trade_sum_dollars,full_size_total_pnl_points,full_size_total_pnl_dollars,full_size_credit_points_received,full_size_intrinsic_points_paid,full_size_risk_points_deployed,full_size_maximum_drawdown_points,full_size_worst_4_trade_sum_points,pnl_difference_vs_full_size_points,pnl_difference_vs_full_size_dollars,credit_points_foregone,intrinsic_points_avoided,risk_exposure_reduction,drawdown_reduction_points,drawdown_reduction_percent,worst_4_trade_improvement_points
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,14.0,805,100,0.12422360248447205,4,4.650463000000002,934.9536999999998,755.0,0.937888198757764,102680.0,10570.0,1198.7816500000054,9371.218349999996,18742.43669999999,11.641265031055894,12.412209735099331,0.09126624805220097,11,9.0,-136.0,275.0,550.0,-251.0,-502.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-467.4768499999991,-934.9536999999982,700.0,232.52315000000021,0.06211180124223603,-3.0,-0.011029411764705883,-7.0
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,14.0,805,100,0.12422360248447205,4,4.650463000000002,934.9536999999998,730.0,0.906832298136646,99280.0,10220.0,1082.5200750000054,9137.479924999996,18274.959849999992,11.35090673913043,12.517095787671227,0.09203746902699432,11,8.0,-136.0,292.5,585.0,-254.5,-509.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-701.2152749999987,-1402.4305499999973,1050.0,348.7847250000002,0.09316770186335399,-20.5,-0.07536764705882353,-10.5
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,both_atr_expansions,Both ATR expansion flags,skip_elevated,Skip elevated entries,0.0,150.0,2.0,14.0,805,100,0.12422360248447205,4,4.650463000000002,934.9536999999998,705.0,0.8757763975155279,95880.0,9870.0,966.2585000000054,8903.741499999995,17807.48299999999,11.060548447204962,12.62942056737588,0.09286338652482264,7,7.0,-136.0,310.0,620.0,-258.0,-516.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-934.9537,-1869.9074,1400.0,465.0463000000002,0.12422360248447206,-38.0,-0.13970588235294118,-14.0
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",full_size,Full size,1.0,150.0,2.0,14.0,805,138,0.17142857142857143,5,4.4568572463768135,1316.9536999999998,805.0,1.0,109480.0,11270.0,1431.3048000000056,9838.695199999995,19677.39039999999,12.221981614906825,12.221981614906825,0.0898675118743149,11,11.0,-136.0,272.0,544.0,-244.0,-488.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,14.0,805,138,0.17142857142857143,5,4.4568572463768135,1316.9536999999998,770.5,0.9571428571428572,104788.0,10787.0,1277.5432250000056,9509.456774999995,19018.91354999999,11.812989782608689,12.341929623621018,0.09074948252662514,11,9.75,-136.0,272.0,544.0,-247.5,-495.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-329.23842499999955,-658.4768499999991,483.0,153.761575,0.042857142857142816,0.0,0.0,-3.5
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,14.0,805,138,0.17142857142857143,5,4.4568572463768135,1316.9536999999998,736.0,0.9142857142857143,100096.0,10304.0,1123.7816500000054,9180.218349999996,18360.43669999999,11.403997950310554,12.473122758152169,0.09171413792758946,11,8.5,-136.0,272.0,544.0,-251.0,-502.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-658.4768499999991,-1316.9536999999982,966.0,307.5231500000002,0.08571428571428574,0.0,0.0,-7.0
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,14.0,805,138,0.17142857142857143,5,4.4568572463768135,1316.9536999999998,701.5,0.8714285714285714,95404.0,9821.0,970.0200750000054,8850.979924999996,17701.959849999992,10.995006118012418,12.617220135424086,0.09277367746635357,11,7.25,-136.0,272.0,544.0,-254.5,-509.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-987.7152749999987,-1975.4305499999973,1449.0,461.2847250000002,0.12857142857142856,0.0,0.0,-10.5
forward_test,Pooled chronological test period,2011-01-07,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",skip_elevated,Skip elevated entries,0.0,150.0,2.0,14.0,805,138,0.17142857142857143,5,4.4568572463768135,1316.9536999999998,667.0,0.8285714285714286,90712.0,9338.0,816.2585000000054,8521.741499999995,17043.48299999999,10.58601428571428,12.776224137931026,0.09394282454361048,6,6.0,-136.0,272.0,544.0,-258.0,-516.0,9838.695199999995,19677.39039999999,11270.0,1431.3048000000056,109480.0,272.0,-244.0,-1316.9537,-2633.9074,1932.0,615.0463000000002,0.17142857142857137,0.0,0.0,-14.0
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,full_size,Full size,1.0,150.0,2.0,8.25,1100,135,0.12272727272727273,6,5.12153740740741,422.34244999999964,1100.0,1.0,155925.0,9075.0,2096.025800000006,6978.974199999994,13957.948399999988,6.344521999999995,6.344521999999995,0.04475853262786592,20,20.0,-141.75,493.36125000000015,986.7225000000003,-493.36125000000015,-986.7225000000003,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,8.25,1100,135,0.12272727272727273,6,5.12153740740741,422.34244999999964,1066.25,0.9693181818181819,151140.9375,8796.5625,1923.173912500006,6873.388587499994,13746.777174999988,6.248535079545449,6.4463198944900295,0.045476683559012555,20,18.5,-141.75,440.8959375000002,881.7918750000003,-440.8959375000001,-881.7918750000002,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-105.58561250000002,-211.17122500000005,278.4375,172.85188749999975,0.030681818181818143,52.46531249999998,0.106342588721753,52.46531250000004
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,8.25,1100,135,0.12272727272727273,6,5.12153740740741,422.34244999999964,1032.5,0.9386363636363636,146356.875,8518.125,1750.3220250000059,6767.802974999994,13535.605949999988,6.1525481590909035,6.554772857142852,0.04624178382464093,20,17.0,-141.75,388.4306250000002,776.8612500000004,-388.4306250000001,-776.8612500000002,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-211.17122500000005,-422.3424500000001,556.875,345.70377499999995,0.0613636363636364,104.93062499999996,0.212685177443506,104.93062500000008
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,8.25,1100,135,0.12272727272727273,6,5.12153740740741,422.34244999999964,998.75,0.9079545454545455,141572.8125,8239.6875,1577.4701375000059,6662.217362499994,13324.434724999988,6.056561238636358,6.6705555569461765,0.04705859299432929,20,15.5,-141.75,357.1875,714.375,-335.96531250000004,-671.9306250000001,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-316.7568375000001,-633.5136750000001,835.3125,518.5556624999999,0.09204545454545454,136.17375000000015,0.27601225268502566,157.39593750000012
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,skip_elevated,Skip elevated entries,0.0,150.0,2.0,8.25,1100,135,0.12272727272727273,6,5.12153740740741,422.34244999999964,965.0,0.8772727272727273,136788.75,7961.25,1404.6182500000057,6556.631749999994,13113.263499999988,5.960574318181813,6.794437046632118,0.0479325364841772,14,14.0,-141.75,367.5,735.0,-283.5,-567.0,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-422.3424500000001,-844.6849000000002,1113.75,691.4075500000001,0.12272727272727268,125.86125000000015,0.25510971929797915,209.86125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",full_size,Full size,1.0,150.0,2.0,8.25,1100,197,0.17909090909090908,9,5.793946954314722,483.84244999999964,1100.0,1.0,155925.0,9075.0,2096.025800000006,6978.974199999994,13957.948399999988,6.344521999999995,6.344521999999995,0.04475853262786592,20,20.0,-141.75,493.36125000000015,986.7225000000003,-493.36125000000015,-986.7225000000003,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,8.25,1100,197,0.17909090909090908,9,5.793946954314722,483.84244999999964,1050.75,0.9552272727272727,148943.8125,8668.6875,1810.673912500006,6858.013587499994,13716.027174999988,6.234557806818176,6.5267795265286646,0.04604430001078423,20,17.75,-141.75,370.0209375000002,740.0418750000003,-370.0209375000001,-740.0418750000002,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-120.96061250000002,-241.92122500000005,406.3125,285.35188749999975,0.0447727272727273,123.34031249999998,0.2499999999999999,123.34031250000004
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,8.25,1100,197,0.17909090909090908,9,5.793946954314722,483.84244999999964,1001.5,0.9104545454545454,141962.625,8262.375,1525.3220250000059,6737.052974999994,13474.105949999988,6.124593613636359,6.726962531203189,0.04745652579332056,20,15.5,-141.75,288.375,576.75,-271.125,-542.25,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-241.92122500000005,-483.8424500000001,812.625,570.703775,0.0895454545454546,204.98625000000015,0.4154891572858632,222.23625000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,8.25,1100,197,0.17909090909090908,9,5.793946954314722,483.84244999999964,952.25,0.8656818181818182,134981.4375,7856.0625,1239.9701375000059,6616.092362499994,13232.184724999988,6.01462942045454,6.947852310317662,0.049014831113352114,20,13.25,-141.75,283.5,567.0,-273.1875,-546.375,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-362.8818375000001,-725.7636750000001,1218.9375,856.0556624999999,0.13431818181818178,209.86125000000015,0.42537035488701247,220.17375000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",skip_elevated,Skip elevated entries,0.0,150.0,2.0,8.25,1100,197,0.17909090909090908,9,5.793946954314722,483.84244999999964,903.0,0.8209090909090909,128000.25,7449.75,954.6182500000057,6495.131749999994,12990.263499999988,5.904665227272722,7.192836932447391,0.05074311768922322,11,11.0,-141.75,283.5,567.0,-275.25,-550.5,6978.974199999994,13957.948399999988,9075.0,2096.025800000006,155925.0,493.36125000000015,-493.36125000000015,-483.8424500000001,-967.6849000000002,1625.25,1141.4075500000001,0.17909090909090908,209.86125000000015,0.42537035488701247,218.11125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,full_size,Full size,1.0,150.0,2.0,10.0,1100,135,0.12272727272727273,6,5.12153740740741,658.5924499999996,1100.0,1.0,154000.0,11000.0,2096.025800000006,8903.974199999993,17807.948399999987,8.094521999999994,8.094521999999994,0.057818014285714245,20,20.0,-140.0,486.36125000000015,972.7225000000003,-486.36125000000015,-972.7225000000003,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,10.0,1100,135,0.12272727272727273,6,5.12153740740741,658.5924499999996,1066.25,0.9693181818181819,149275.0,10662.5,1923.173912500006,8739.326087499994,17478.65217499999,7.944841897727267,8.19631989449003,0.05854514210350021,20,18.5,-140.0,434.7709375000002,869.5418750000003,-434.7709375000001,-869.5418750000002,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-164.64811249999912,-329.29622499999823,337.5,172.85188749999975,0.030681818181818143,51.59031249999998,0.10607406017646341,51.59031250000004
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,10.0,1100,135,0.12272727272727273,6,5.12153740740741,658.5924499999996,1032.5,0.9386363636363636,144550.0,10325.0,1750.3220250000059,8574.677974999995,17149.35594999999,7.795161795454541,8.304772857142853,0.05931980612244894,20,17.0,-140.0,383.1806250000002,766.3612500000004,-383.1806250000001,-766.3612500000002,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-329.29622499999823,-658.5924499999965,675.0,345.70377499999995,0.0613636363636364,103.18062499999996,0.21214812035292682,103.18062500000008
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,10.0,1100,135,0.12272727272727273,6,5.12153740740741,658.5924499999996,998.75,0.9079545454545455,139825.0,9987.5,1577.4701375000059,8410.029862499996,16820.059724999992,7.645481693181814,8.420555556946178,0.06014682540675842,20,15.5,-140.0,337.5,675.0,-331.59031250000004,-663.1806250000001,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-493.94433749999735,-987.8886749999947,1012.5,518.5556624999999,0.09204545454545454,148.86125000000015,0.306071361565092,154.77093750000012
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,skip_elevated,Skip elevated entries,0.0,150.0,2.0,10.0,1100,135,0.12272727272727273,6,5.12153740740741,658.5924499999996,965.0,0.8772727272727273,135100.0,9650.0,1404.6182500000057,8245.381749999993,16490.763499999986,7.4958015909090845,8.544437046632117,0.06103169319022941,14,14.0,-140.0,350.0,700.0,-280.0,-560.0,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-658.5924500000001,-1317.1849000000002,1350.0,691.4075500000001,0.12272727272727268,136.36125000000015,0.2803703008823176,206.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",full_size,Full size,1.0,150.0,2.0,10.0,1100,197,0.17909090909090908,9,5.793946954314722,828.5924499999996,1100.0,1.0,154000.0,11000.0,2096.025800000006,8903.974199999993,17807.948399999987,8.094521999999994,8.094521999999994,0.057818014285714245,20,20.0,-140.0,486.36125000000015,972.7225000000003,-486.36125000000015,-972.7225000000003,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,10.0,1100,197,0.17909090909090908,9,5.793946954314722,828.5924499999996,1050.75,0.9552272727272727,147105.0,10507.5,1810.673912500006,8696.826087499994,17393.65217499999,7.906205534090904,8.276779526528664,0.05911985376091903,20,17.75,-140.0,364.7709375000002,729.5418750000003,-364.7709375000001,-729.5418750000002,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-207.14811249999912,-414.29622499999823,492.5,285.35188749999975,0.0447727272727273,121.59031249999998,0.2499999999999999,121.59031250000004
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,10.0,1100,197,0.17909090909090908,9,5.793946954314722,828.5924499999996,1001.5,0.9104545454545454,140210.0,10015.0,1525.3220250000059,8489.677974999995,16979.35594999999,7.7178890681818135,8.47696253120319,0.060549732365737075,20,15.5,-140.0,280.0,560.0,-265.0,-530.0,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-414.29622499999823,-828.5924499999965,985.0,570.703775,0.0895454545454546,206.36125000000015,0.4242962407058541,221.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,10.0,1100,197,0.17909090909090908,9,5.793946954314722,828.5924499999996,952.25,0.8656818181818182,133315.0,9522.5,1239.9701375000059,8282.529862499996,16565.059724999992,7.529572602272723,8.697852310317664,0.06212751650226903,20,13.25,-140.0,280.0,560.0,-267.5,-535.0,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-621.4443374999973,-1242.8886749999947,1477.5,856.0556624999999,0.13431818181818178,206.36125000000015,0.4242962407058541,218.86125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",skip_elevated,Skip elevated entries,0.0,150.0,2.0,10.0,1100,197,0.17909090909090908,9,5.793946954314722,828.5924499999996,903.0,0.8209090909090909,126420.0,9030.0,954.6182500000057,8075.381749999994,16150.763499999988,7.341256136363631,8.94283693244739,0.0638774066603385,11,11.0,-140.0,280.0,560.0,-270.0,-540.0,8903.974199999993,17807.948399999987,11000.0,2096.025800000006,154000.0,486.36125000000015,-486.36125000000015,-828.5924499999992,-1657.1848999999984,1970.0,1141.4075500000001,0.17909090909090908,206.36125000000015,0.4242962407058541,216.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,full_size,Full size,1.0,150.0,2.0,12.0,1100,135,0.12272727272727273,6,5.12153740740741,928.5924499999996,1100.0,1.0,151800.0,13200.0,2096.025800000006,11103.974199999993,22207.948399999987,10.094521999999994,10.094521999999994,0.07314871014492749,19,19.0,-138.0,478.36125000000015,956.7225000000003,-478.36125000000015,-956.7225000000003,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,12.0,1100,135,0.12272727272727273,6,5.12153740740741,928.5924499999996,1066.25,0.9693181818181819,147142.5,12795.0,1923.173912500006,10871.826087499994,21743.65217499999,9.883478261363631,10.19631989449003,0.0738863760470292,19,17.5,-138.0,427.7709375000002,855.5418750000003,-427.7709375000001,-855.5418750000002,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-232.14811249999912,-464.29622499999823,405.0,172.85188749999975,0.030681818181818143,50.59031249999998,0.1057575472511621,50.59031250000004
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,12.0,1100,135,0.12272727272727273,6,5.12153740740741,928.5924499999996,1032.5,0.9386363636363636,142485.0,12390.0,1750.3220250000059,10639.677974999995,21279.35594999999,9.672434522727269,10.304772857142853,0.07467226708074531,19,16.0,-138.0,377.1806250000002,754.3612500000004,-377.1806250000001,-754.3612500000002,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-464.29622499999823,-928.5924499999965,810.0,345.70377499999995,0.0613636363636364,101.18062499999996,0.2115150945023242,101.18062500000008
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,12.0,1100,135,0.12272727272727273,6,5.12153740740741,928.5924499999996,998.75,0.9079545454545455,137827.5,11985.0,1577.4701375000059,10407.529862499996,20815.059724999992,9.461390784090906,10.420555556946178,0.07551127215178391,19,14.5,-138.0,326.5903125,653.180625,-326.59031250000004,-653.1806250000001,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-696.4443374999973,-1392.8886749999947,1215.0,518.5556624999999,0.09204545454545454,151.77093750000017,0.3172726417534868,151.77093750000012
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,skip_elevated,Skip elevated entries,0.0,150.0,2.0,12.0,1100,135,0.12272727272727273,6,5.12153740740741,928.5924499999996,965.0,0.8772727272727273,133170.0,11580.0,1404.6182500000057,10175.381749999993,20350.763499999986,9.25034704545454,10.544437046632117,0.07640896410602983,13,13.0,-138.0,330.0,660.0,-276.0,-552.0,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-928.5924500000001,-1857.1849000000002,1620.0,691.4075500000001,0.12272727272727268,148.36125000000015,0.3101447912012106,202.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",full_size,Full size,1.0,150.0,2.0,12.0,1100,197,0.17909090909090908,9,5.793946954314722,1222.5924499999996,1100.0,1.0,151800.0,13200.0,2096.025800000006,11103.974199999993,22207.948399999987,10.094521999999994,10.094521999999994,0.07314871014492749,19,19.0,-138.0,478.36125000000015,956.7225000000003,-478.36125000000015,-956.7225000000003,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,12.0,1100,197,0.17909090909090908,9,5.793946954314722,1222.5924499999996,1050.75,0.9552272727272727,145003.5,12609.0,1810.673912500006,10798.326087499994,21596.65217499999,9.81666007954545,10.276779526528664,0.07446941685890336,19,16.75,-138.0,358.7709375000002,717.5418750000003,-358.7709375000001,-717.5418750000002,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-305.6481124999991,-611.2962249999982,591.0,285.35188749999975,0.0447727272727273,119.59031249999998,0.2499999999999999,119.59031250000004
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_50_percent,Reduce elevated size to 50%,0.5,150.0,2.0,12.0,1100,197,0.17909090909090908,9,5.793946954314722,1222.5924499999996,1001.5,0.9104545454545454,138207.0,12018.0,1525.3220250000059,10492.677974999995,20985.35594999999,9.538798159090904,10.47696253120319,0.0759200183420521,19,14.5,-138.0,276.0,552.0,-258.0,-516.0,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-611.2962249999982,-1222.5924499999965,1182.0,570.703775,0.0895454545454546,202.36125000000015,0.4230301890046489,220.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",reduce_to_25_percent,Reduce elevated size to 25%,0.25,150.0,2.0,12.0,1100,197,0.17909090909090908,9,5.793946954314722,1222.5924499999996,952.25,0.8656818181818182,131410.5,11427.0,1239.9701375000059,10187.029862499996,20374.059724999992,9.26093623863636,10.697852310317664,0.0775206689153454,19,12.25,-138.0,276.0,552.0,-261.0,-522.0,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-916.9443374999973,-1833.8886749999947,1773.0,856.0556624999999,0.13431818181818178,202.36125000000015,0.4230301890046489,217.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,full_three_factor_score,"Full score, at least 2 of 3 flags",skip_elevated,Skip elevated entries,0.0,150.0,2.0,12.0,1100,197,0.17909090909090908,9,5.793946954314722,1222.5924499999996,903.0,0.8209090909090909,124614.0,10836.0,954.6182500000057,9881.381749999993,19762.763499999986,8.983074318181812,10.94283693244739,0.07929591980034341,10,10.0,-138.0,276.0,552.0,-264.0,-528.0,11103.974199999993,22207.948399999987,13200.0,2096.025800000006,151800.0,478.36125000000015,-478.36125000000015,-1222.59245,-2445.1849,2364.0,1141.4075500000001,0.17909090909090908,202.36125000000015,0.4230301890046489,214.36125000000015
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,full_size,Full size,1.0,150.0,2.0,14.0,1100,135,0.12272727272727273,6,5.12153740740741,1198.5924499999996,1100.0,1.0,149600.0,15400.0,2096.025800000006,13303.974199999993,26607.948399999987,12.094521999999994,12.094521999999994,0.08893030882352937,19,19.0,-136.0,470.3612499999999,940.7224999999999,-470.36125000000015,-940.7225000000003,13303.974199999993,26607.948399999987,15400.0,2096.025800000006,149600.0,470.3612499999999,-470.36125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full_history,Complete feature history,2005-05-13,2026-06-05,both_atr_expansions,Both ATR expansion flags,reduce_to_75_percent,Reduce elevated size to 75%,0.75,150.0,2.0,14.0,1100,135,0.12272727272727273,6,5.12153740740741,1198.5924499999996,1066.25,0.9693181818181819,145010.0,14927.5,1923.173912500006,13004.326087499994,26008.65217499999,11.822114624999994,12.19631989449003,0.08967882275360316,19,17.5,-136.0,420.77093749999995,841.5418749999999,-420.7709375000001,-841.5418750000002,13303.974199999993,26607.948399999987,15400.0,2096.025800000006,149600.0,470.3612499999999,-470.36125000000015,-299.6481124999991,-599.2962249999982,472.5,172.85188749999975,0.030681818181818143,49.59031249999998,0.10543026769318262,49.59031250000004
